"ID";"HUMEDAD";"LUMINOSIDAD";"NITROGENO";"POTASIO";"FOSFORO";"ACIDEZ";"TEMP"
"14183";"73,8851";"15,6132";"1,39393";"460,055";"170,775";"1,55897";"20,4088"
"14184";"56,2201";"5,08473";"3,525";"69,5423";"182,856";"2,50675";"21,2675"
"14185";"26,4491";"8,48931";"2,20717";"295,59";"117,291";"8,94785";"1,16967"
"14186";"76,0742";"17,5084";"3,08568";"53,1888";"343,034";"4,76624";"6,14579"
"14187";"6,31873";"8,71677";"3,38536";"271,276";"43,967";"8,04881";"43,3063"
"14188";"108,976";"6,12925";"1,45477";"106,897";"11,469";"1,36721";"18,1617"
"14189";"46,7917";"9,07893";"1,79817";"87,1843";"165,916";"5,05161";"14,1982"
"14190";"73,5389";"3,82336";"1,22693";"77,4527";"33,704";"0,406869";"41,3841"
"14191";"106,001";"7,24519";"2,66371";"99,6462";"236,046";"3,00802";"7,42171"
"14192";"20,4595";"11,0226";"3,18766";"304,81";"267,792";"9,13196";"20,1607"
"14193";"0,646818";"1,93187";"5,47296";"253,214";"240,976";"9,96312";"47,4481"
"14194";"11,0366";"1,19451";"5,13786";"273,205";"307,78";"0,141553";"13,9249"
"14195";"16,5413";"16,0967";"5,9595";"323,972";"235,12";"9,12692";"32,5436"
"14196";"77,3231";"14,6048";"2,01723";"424,136";"322,87";"7,52207";"35,0495"
"14197";"33,6828";"5,3669";"0,828473";"61,7562";"266,013";"5,07353";"40,4968"
"14198";"65,9617";"16,2815";"5,48268";"27,1514";"75,7558";"7,62929";"43,0966"
"14199";"55,1149";"1,35491";"0,075792";"378,047";"141,156";"6,22869";"28,583"
"14200";"85,1823";"0,959789";"4,04477";"213,378";"73,066";"1,91191";"23,8957"
"14201";"91,0239";"10,8792";"0,25736";"434,64";"267,664";"5,86327";"18,092"
"14202";"105,41";"14,3419";"3,9189";"436,073";"50,7236";"3,27647";"1,0211"
"14203";"83,8536";"13,5952";"5,6795";"239,065";"218,593";"8,42656";"39,6945"
"14204";"77,9364";"11,7957";"3,56359";"336,618";"218,518";"4,80299";"9,4798"
"14205";"101,058";"4,03299";"0,664815";"233,625";"123,18";"4,43423";"47,7809"
"14206";"87,0069";"14,8257";"2,87225";"486,045";"244,118";"2,9";"41,4383"
"14207";"3,81881";"13,4666";"0,787089";"206,278";"313,615";"8,49393";"16,141"
"14208";"26,795";"8,13335";"5,05839";"96,6157";"33,178";"4,37369";"44,5453"
"14209";"79,97";"6,28317";"4,73681";"170,692";"86,3584";"9,77102";"1,10478"
"14210";"44,4318";"13,844";"2,11658";"389,917";"36,1718";"9,05078";"34,6447"
"14211";"99,1834";"16,3205";"0,308862";"282,911";"332,781";"3,31142";"42,169"
"14212";"69,0247";"7,1685";"4,82166";"218,852";"38,5233";"7,73753";"11,3359"
"14213";"74,7088";"5,7797";"2,75187";"237,262";"235,727";"3,83956";"19,4104"
"14214";"63,3218";"14,6914";"4,47669";"387,447";"186,978";"8,78872";"47,622"
"14215";"77,0088";"9,79268";"2,60103";"303,359";"79,1249";"2,43542";"30,9071"
"14216";"41,7104";"15,6349";"4,84678";"281,419";"77,8649";"9,97784";"36,8606"
"14217";"66,976";"16,4629";"4,48181";"353,618";"337,548";"3,24738";"34,4195"
"14218";"16,8541";"4,40016";"4,05717";"201,837";"290,036";"8,81328";"27,6022"
"14219";"29,8857";"6,68589";"0,44294";"294,387";"272,317";"7,75927";"43,3387"
"14220";"58,3793";"12,3132";"1,17868";"39,9452";"164,696";"7,59158";"14,6662"
"14221";"87,5635";"8,49965";"1,07211";"241,528";"169,56";"1,8679";"36,9397"
"14222";"90,7292";"2,92691";"1,82178";"13,5283";"317,239";"3,43271";"4,79287"
"14223";"77,3406";"6,39285";"4,2064";"316,874";"235,657";"4,9627";"19,56"
"14224";"89,4283";"4,58056";"1,50978";"204,282";"245,304";"3,11751";"6,05217"
"14225";"21,9577";"4,31266";"5,93222";"158,549";"309,132";"7,85947";"4,66972"
"14226";"28,9576";"16,1996";"5,61703";"104,781";"77,1578";"4,74975";"15,1884"
"14227";"72,9556";"12,994";"3,09634";"332,751";"255,098";"0,496691";"43,9973"
"14228";"32,0285";"0,173909";"0,380443";"431,633";"326,672";"4,23851";"32,1763"
"14229";"25,6301";"3,17879";"4,78487";"450,046";"355,023";"6,72423";"0,523092"
"14230";"58,0261";"11,3264";"4,46405";"43,4339";"137,361";"0,653817";"41,2069"
"14231";"69,6922";"4,03369";"3,36248";"33,7695";"351,658";"2,28895";"23,0965"
"14232";"39,7965";"4,05901";"3,51559";"1,7632";"84,8135";"5,95616";"12,2264"
"14233";"26,0479";"3,42104";"3,70012";"471,587";"17,4753";"2,69548";"46,6781"
"14234";"75,9215";"6,83336";"0,485871";"277,467";"321,589";"6,67169";"47,8924"
"14235";"28,6839";"15,7834";"0,775227";"88,51";"147,938";"3,24592";"5,22891"
"14236";"86,2278";"13,8766";"5,06908";"340,735";"174,919";"6,3259";"3,27787"
"14237";"36,2677";"7,02372";"1,0094";"272,785";"180,584";"8,44849";"34,0015"
"14238";"13,9901";"0,715605";"4,38705";"57,2123";"217,787";"3,62509";"10,3957"
"14239";"21,4842";"13,8996";"5,06223";"298,299";"9,66796";"5,5479";"26,0598"
"14240";"95,4954";"11,3695";"0,229993";"152,619";"183,043";"2,98407";"22,6633"
"14241";"42,5272";"1,96986";"5,92787";"51,1602";"39,8003";"6,14763";"28,5278"
"14242";"77,8006";"16,8909";"4,66804";"461,044";"217,896";"6,58072";"30,2552"
"14243";"26,475";"1,80417";"1,82395";"406,793";"323,212";"5,93271";"22,2743"
"14244";"40,3896";"17,4084";"0,306949";"297,081";"232,305";"5,77352";"5,22747"
"14245";"82,6306";"10,5197";"1,47432";"85,179";"61,5484";"8,91393";"41,0042"
"14246";"49,1684";"8,79208";"2,40094";"13,3769";"166,603";"3,73712";"17,3093"
"14247";"43,6859";"8,95671";"1,59572";"102,448";"85,0205";"3,01569";"43,7072"
"14248";"33,273";"5,93699";"3,9624";"148,253";"124,327";"7,96058";"48,8481"
"14249";"60,3743";"1,62674";"1,5581";"264,185";"104,31";"2,92769";"20,4712"
"14250";"28,0709";"11,3583";"5,37484";"143,329";"209,43";"1,55234";"7,89687"
"14251";"93,5745";"6,78204";"3,70436";"414,037";"264,594";"7,4051";"14,7525"
"14252";"58,1417";"3,26541";"4,54378";"352,835";"304,677";"1,89533";"38,4556"
"14253";"98,3329";"9,50573";"5,72882";"113,93";"174,705";"0,255753";"12,9429"
"14254";"37,0828";"4,24684";"2,90433";"473,009";"199,82";"5,95195";"5,14574"
"14255";"67,297";"11,8579";"4,35644";"74,5815";"397,221";"3,38798";"17,7314"
"14256";"67,0615";"5,56874";"1,34036";"368,156";"385,793";"5,3233";"6,82879"
"14257";"85,3783";"0,438245";"2,00147";"188,241";"59,9338";"8,83451";"25,3952"
"14258";"56,9212";"2,19638";"3,16455";"82,6463";"332,814";"7,6855";"2,30595"
"14259";"45,9547";"9,62908";"3,52733";"234,808";"316,676";"1,06366";"48,1406"
"14260";"86,4823";"1,22711";"1,75015";"485,632";"262,365";"6,95728";"12,2527"
"14261";"18,6659";"6,85262";"0,06036";"1,84132";"90,0117";"7,24594";"28,3774"
"14262";"25,2902";"1,26013";"3,17887";"382,017";"93,9964";"9,93727";"10,95"
"14263";"78,5263";"15,489";"1,37675";"206,483";"120,884";"7,04473";"16,655"
"14264";"52,8959";"0,692887";"0,080712";"39,7925";"321,704";"6,9264";"24,8373"
"14265";"19,7169";"0,167166";"3,48655";"56,9284";"107,019";"2,7791";"18,0673"
"14266";"26,7896";"6,64353";"2,24529";"238,545";"388,081";"4,33729";"21,189"
"14267";"33,9407";"10,2669";"2,56695";"320,148";"91,7314";"4,41859";"10,0252"
"14268";"25,8327";"14,9822";"2,5876";"406,135";"124,13";"4,05251";"18,1052"
"14269";"88,2024";"7,46844";"4,76203";"33,68";"198,647";"5,49251";"35,2623"
"14270";"70,3889";"15,9019";"1,55096";"159,439";"259,212";"7,32194";"45,7033"
"14271";"30,8961";"14,5313";"1,1224";"411,908";"288,639";"5,85117";"13,6321"
"14272";"28,3115";"0,860979";"5,97179";"314,775";"317,427";"1,04239";"22,8871"
"14273";"51,936";"9,66147";"5,03712";"289,63";"194,037";"3,41931";"19,0852"
"14274";"13,3917";"2,8432";"4,85569";"161,806";"26,4167";"7,97385";"7,07188"
"14275";"39,9397";"1,81247";"0,8063";"151,323";"357,441";"7,59736";"10,4023"
"14276";"61,402";"9,45304";"5,95198";"90,5163";"243,25";"8,97504";"13,6311"
"14277";"16,9703";"12,6248";"1,45677";"446,865";"27,6184";"4,05121";"12,0094"
"14278";"2,40379";"11,487";"0,388534";"270,679";"306,448";"5,16091";"15,3405"
"14279";"26,381";"8,35844";"1,11849";"158,308";"235,601";"2,4082";"14,5002"
"14280";"76,3791";"14,7098";"0,4757";"58,9056";"362,883";"3,85985";"9,43263"
"14281";"100,829";"14,5113";"3,9725";"290,219";"95,3219";"7,19166";"40,3255"
"14282";"47,4829";"1,40492";"0,081635";"385,234";"16,1735";"9,4914";"3,96042"
"14283";"89,325";"6,31864";"4,78538";"87,0887";"264,133";"9,197";"35,2824"
"14284";"65,7407";"12,8591";"4,84684";"122,386";"93,8165";"5,47386";"31,7619"
"14285";"51,6009";"17,5331";"5,20495";"150,926";"391,064";"6,24704";"34,3906"
"14286";"89,8193";"0,487601";"3,47449";"251,295";"333,882";"6,81365";"47,7962"
"14287";"31,0895";"0,939046";"2,26322";"65,6489";"16,5784";"6,29299";"3,46263"
"14288";"94,0479";"5,65236";"3,19156";"294,023";"302,177";"4,49674";"44,9606"
"14289";"87,292";"12,0259";"1,73293";"119,634";"345,226";"3,52237";"29,6071"
"14290";"64,3064";"1,69561";"1,02708";"381,082";"391,073";"7,80172";"24,316"
"14291";"104,942";"11,4238";"5,12924";"359,597";"270,793";"0,477725";"12,0905"
"14292";"9,0458";"7,86421";"0,508058";"357,827";"315,968";"5,04252";"5,84502"
"14293";"89,6602";"17,763";"1,72922";"218,049";"58,6355";"2,34123";"13,7779"
"14294";"50,6112";"0,434943";"5,74797";"301,252";"237,906";"8,95018";"47,5182"
"14295";"97,9734";"15,4763";"5,30233";"29,6912";"230,828";"8,12745";"24,6824"
"14296";"48,3761";"9,04515";"3,54208";"392,81";"271,089";"5,30736";"12,1496"
"14297";"35,8162";"15,8041";"1,71963";"406,397";"65,4478";"3,89887";"27,6721"
"14298";"11,9841";"0,781161";"4,18441";"161,357";"141,746";"8,51611";"19,6037"
"14299";"39,5443";"14,0444";"1,37547";"54,538";"92,4518";"1,06191";"22,8728"
"14300";"55,8577";"15,6971";"5,22115";"18,9311";"261,326";"6,84196";"8,18356"
"14301";"84,0246";"0,487708";"5,34717";"481,842";"302,041";"4,57649";"36,9092"
"14302";"82,3894";"6,56064";"3,8648";"347,315";"186,3";"3,70888";"5,15384"
"14303";"25,2107";"12,6821";"4,45989";"201,962";"372,317";"9,48409";"19,0478"
"14304";"67,6554";"11,12";"5,84896";"335,122";"287,811";"5,94524";"6,93069"
"14305";"71,3779";"13,4499";"4,60286";"303,519";"191,49";"0,862893";"37,8066"
"14306";"1,62351";"5,6857";"0,140126";"201,535";"284,446";"3,52877";"17,2276"
"14307";"25,2372";"17,8053";"4,51901";"293,67";"76,1557";"1,46397";"36,5052"
"14308";"10,368";"6,72675";"1,91586";"57,7094";"26,7583";"0,578276";"17,389"
"14309";"32,4203";"16,124";"1,09541";"460,132";"52,4999";"0,513668";"26,7339"
"14310";"46,2837";"15,1402";"3,91208";"145,026";"14,9536";"5,0952";"45,8731"
"14311";"59,0267";"1,44208";"2,5422";"137,403";"74,15";"9,15262";"5,97372"
"14312";"67,9389";"0,584857";"0,93565";"232,759";"242,802";"6,43757";"23,1665"
"14313";"39,0624";"4,73357";"3,91949";"263,372";"250,343";"6,48167";"23,2559"
"14314";"42,2387";"13,4922";"1,17737";"430,208";"243,353";"1,48785";"17,1319"
"14315";"7,87142";"7,1983";"2,88816";"18,2241";"80,842";"9,69651";"34,9088"
"14316";"47,9674";"16,7331";"1,02218";"134,847";"92,0482";"8,8781";"24,5281"
"14317";"37,8887";"17,9148";"1,60519";"12,8941";"287,781";"5,0727";"30,9889"
"14318";"14,1307";"10,8853";"3,83494";"130,633";"44,2287";"1,16587";"14,512"
"14319";"105,683";"12,1374";"2,02723";"246,68";"12,7214";"5,31831";"8,92944"
"14320";"45,2964";"13,8361";"3,70566";"52,6945";"19,439";"1,22287";"45,7419"
"14321";"42,7395";"0,325403";"2,93212";"94,4462";"270,346";"7,12096";"32,9664"
"14322";"38,928";"3,23415";"4,53122";"388,733";"17,7838";"0,609985";"20,8964"
"14323";"83,6956";"7,34565";"3,30629";"198,084";"4,03057";"2,62286";"40,1848"
"14324";"83,8476";"12,4019";"1,19216";"250,943";"20,595";"8,55204";"35,4659"
"14325";"14,7989";"17,9322";"0,600639";"286,354";"4,24507";"3,17588";"32,492"
"14326";"10,4583";"7,4845";"0,116093";"308,238";"177,705";"3,81211";"45,5163"
"14327";"100,386";"8,86169";"4,37957";"99,3954";"297,145";"0,728921";"12,9173"
"14328";"2,61404";"5,36889";"2,20017";"423,763";"206,962";"9,03329";"47,6988"
"14329";"22,2979";"16,5264";"2,86515";"266,427";"337,112";"1,85839";"25,2244"
"14330";"90,4912";"17,6652";"0,960006";"221,415";"157,937";"7,1276";"28,881"
"14331";"4,70776";"8,1434";"4,57274";"76,9089";"266,829";"6,65864";"47,3974"
"14332";"105,148";"8,67704";"2,84852";"226,799";"347,76";"0,166892";"18,4668"
"14333";"68,8116";"12,0146";"1,14415";"169,925";"285,585";"8,83468";"13,8803"
"14334";"58,4572";"0,836834";"2,47044";"467,683";"78,94";"3,57074";"4,5945"
"14335";"102,928";"1,70706";"1,71485";"305,839";"73,4314";"8,36363";"8,82047"
"14336";"83,0749";"17,0466";"3,55732";"40,4301";"321,08";"9,08855";"42,7814"
"14337";"54,7617";"15,2185";"2,04379";"234,058";"195,938";"5,42137";"10,2061"
"14338";"55,43";"2,0212";"0,389676";"155,223";"64,9326";"8,19589";"48,2547"
"14339";"46,1483";"13,3563";"1,18463";"188,152";"165,368";"4,20625";"36,7089"
"14340";"29,4091";"7,47142";"5,47454";"318,359";"122,238";"6,44807";"39,8869"
"14341";"44,457";"13,696";"2,1708";"270,065";"185,64";"6,85154";"12,3659"
"14342";"106,006";"1,85272";"5,31162";"40,9448";"390,312";"5,72839";"36,9018"
"14343";"16,4265";"0,285045";"1,38212";"362,158";"309,438";"5,64027";"10,9978"
"14344";"108,004";"3,18281";"5,93714";"107,08";"334,826";"1,47614";"41,3556"
"14345";"12,2913";"16,5289";"1,23682";"192,553";"103,612";"7,20024";"0,503145"
"14346";"50,3242";"7,82893";"5,42398";"257,668";"139,684";"8,59043";"3,13967"
"14347";"57,3571";"10,4131";"5,49625";"220,066";"395,245";"4,1833";"6,12003"
"14348";"107,164";"4,04743";"2,29895";"237,369";"271,005";"9,17293";"20,8616"
"14349";"99,1024";"1,4456";"1,51863";"86,0002";"102,844";"4,50931";"27,7897"
"14350";"74,5303";"1,56191";"4,02158";"465,691";"257,448";"6,2108";"31,4063"
"14351";"3,71864";"2,33382";"1,67546";"44,8868";"72,4063";"2,79998";"1,25199"
"14352";"21,9556";"15,2212";"2,49706";"402,113";"92,4074";"3,8541";"12,699"
"14353";"31,9602";"11,4075";"5,6722";"353,003";"236,517";"5,75885";"47,6988"
"14354";"67,5375";"14,8396";"3,70266";"50,7287";"381,294";"2,26229";"43,8023"
"14355";"34,4499";"12,0728";"4,40499";"352,722";"151,317";"0,081917";"12,6244"
"14356";"83,2866";"5,72879";"5,76425";"396,679";"353,527";"4,51223";"29,0918"
"14357";"18,3653";"8,83585";"5,51533";"83,4677";"102,112";"4,47144";"35,3969"
"14358";"45,552";"8,00197";"2,72008";"311,718";"188,685";"0,752297";"27,0983"
"14359";"63,9391";"8,88259";"1,03507";"322,241";"3,70742";"2,00702";"33,852"
"14360";"108,305";"2,82863";"5,92324";"0,070221";"5,13172";"9,0798";"28,0468"
"14361";"66,4987";"9,03035";"2,77265";"434,074";"319,66";"9,11195";"21,523"
"14362";"38,6384";"16,7025";"0,74126";"446,279";"67,5656";"7,81301";"4,3928"
"14363";"35,5255";"1,22623";"5,11994";"10,2893";"282,904";"2,66324";"42,6136"
"14364";"93,3981";"13,1232";"5,44904";"298,106";"81,9074";"8,776";"9,45378"
"14365";"9,61161";"1,09493";"5,37905";"308,809";"327,473";"1,5806";"2,29358"
"14366";"88,1792";"4,00376";"2,0607";"432,002";"9,16396";"8,74381";"45,2559"
"14367";"21,075";"9,39321";"5,36367";"137,305";"242,778";"6,45915";"39,2757"
"14368";"46,087";"10,9266";"2,12021";"209,894";"134,756";"0,087626";"1,70651"
"14369";"33,877";"6,86599";"2,62436";"191,552";"95,9422";"3,3558";"9,68653"
"14370";"95,6555";"14,5988";"4,57474";"37,5797";"3,13935";"7,61609";"2,45336"
"14371";"47,8797";"4,97043";"2,89778";"268,625";"16,666";"7,15336";"25,302"
"14372";"21,9621";"13,5056";"1,29507";"139,128";"359,854";"4,63741";"25,7885"
"14373";"48,8119";"2,97037";"1,95332";"232,467";"321,134";"6,25508";"19,8979"
"14374";"18,5546";"17,542";"1,95339";"308,139";"206,184";"7,92676";"44,2786"
"14375";"4,84362";"8,17369";"4,65655";"303,57";"190,94";"3,44793";"26,4842"
"14376";"49,7187";"2,15159";"3,15972";"195,73";"53,1233";"8,01112";"33,8453"
"14377";"28,1248";"0,513769";"1,77866";"446,468";"292,522";"2,27316";"45,8107"
"14378";"31,5292";"15,3963";"4,98701";"171,472";"278,559";"2,09625";"2,31124"
"14379";"62,0592";"12,8702";"5,48123";"417,804";"38,2724";"6,65362";"11,8231"
"14380";"4,94757";"0,738456";"0,050324";"326,087";"175,018";"0,063191";"20,5865"
"14381";"40,4437";"10,0208";"2,97566";"363,271";"178,389";"6,6062";"25,8673"
"14382";"4,1751";"4,95283";"1,97835";"260,443";"147,198";"6,43681";"44,6368"
"14383";"10,1814";"4,67058";"5,07351";"32,76";"156,779";"1,14475";"31,0107"
"14384";"33,5745";"10,8228";"1,16003";"457,599";"58,6573";"7,84056";"9,25849"
"14385";"104,761";"6,96975";"1,11832";"158,632";"12,1986";"0,570298";"23,5195"
"14386";"7,06642";"15,2478";"5,11595";"477,061";"171,021";"8,93083";"18,6966"
"14387";"71,4018";"5,93372";"4,65552";"419,525";"42,1763";"1,60685";"45,8782"
"14388";"92,0063";"2,88419";"3,32034";"196,019";"378,202";"9,98291";"7,62315"
"14389";"55,9992";"10,3592";"4,71912";"229,863";"46,4197";"8,99735";"12,0742"
"14390";"64,9496";"8,95121";"0,860413";"82,8342";"151,898";"1,97598";"10,4133"
"14391";"90,8323";"15,0724";"3,1359";"71,5675";"129,546";"9,40146";"19,2536"
"14392";"86,7242";"14,383";"3,41993";"462,713";"22,1732";"7,7501";"7,97458"
"14393";"40,4962";"8,55431";"5,13679";"340,955";"357,491";"0,255447";"18,7992"
"14394";"12,0567";"5,61612";"4,52073";"326,045";"323,273";"0,183803";"6,60737"
"14395";"35,5548";"17,1681";"3,48154";"287,322";"115,542";"8,57089";"6,24268"
"14396";"105,948";"17,6107";"3,89287";"479,336";"73,9254";"7,16949";"20,0561"
"14397";"23,9795";"15,4029";"2,56918";"315,562";"391,461";"1,10507";"29,7289"
"14398";"62,0591";"8,4998";"3,69374";"489,791";"233,104";"4,71248";"37,422"
"14399";"85,1156";"14,4196";"1,68392";"1,82658";"81,1471";"2,85289";"22,6736"
"14400";"71,6837";"15,2014";"0,351469";"471,229";"370,371";"8,14004";"33,1583"
"14401";"66,3248";"6,34032";"4,35865";"261,235";"293,025";"6,26829";"36,437"
"14402";"57,0996";"13,2763";"4,39073";"49,6928";"335,311";"4,35137";"36,4787"
"14403";"65,9745";"11,8448";"2,20844";"100,644";"388,983";"1,32589";"30,0386"
"14404";"94,1983";"5,52173";"4,11943";"290,503";"111,348";"3,15409";"38,6983"
"14405";"23,1365";"12,2679";"3,07018";"302,111";"261,069";"8,95979";"18,8373"
"14406";"84,8651";"0,845798";"2,85924";"244,642";"259,327";"2,51219";"32,6187"
"14407";"91,4155";"5,07839";"4,95812";"368,279";"107,589";"9,93832";"37,5234"
"14408";"20,6309";"10,9182";"3,70346";"93,7523";"240,109";"4,43384";"12,2518"
"14409";"27,4298";"14,1048";"4,04852";"277,793";"320,148";"6,60784";"0,095091"
"14410";"70,2396";"2,81382";"0,397119";"213,974";"306,479";"7,35109";"3,21871"
"14411";"3,20433";"17,525";"3,71751";"458,335";"147,994";"2,5217";"0,946375"
"14412";"97,1078";"10,0352";"0,857014";"404,627";"392,145";"3,97396";"4,63086"
"14413";"59,0938";"4,14227";"3,7502";"365,502";"55,5765";"9,1223";"28,6775"
"14414";"41,2364";"6,3431";"1,51333";"181,642";"288,128";"3,57025";"19,2357"
"14415";"44,6528";"11,6502";"4,61676";"59,7109";"180,65";"6,40761";"20,9626"
"14416";"92,967";"9,36116";"0,98758";"385,974";"23,5364";"9,40789";"36,823"
"14417";"47,0712";"0,980433";"0,733574";"349,041";"26,4155";"5,17272";"30,5509"
"14418";"76,6068";"1,94341";"0,433724";"88,7103";"102,407";"0,069988";"4,66513"
"14419";"0,86251";"1,55829";"5,67805";"186,213";"235,558";"3,73953";"45,1355"
"14420";"89,2724";"8,71616";"0,3402";"53,5976";"200,29";"0,963551";"26,486"
"14421";"1,14776";"14,4726";"4,3215";"357,014";"161,503";"4,28287";"12,8019"
"14422";"12,0276";"16,4334";"4,71423";"59,7094";"105,547";"2,09274";"37,7748"
"14423";"3,67185";"3,10007";"0,787953";"278,854";"33,0241";"1,95606";"49,9101"
"14424";"62,7167";"5,69661";"3,55032";"22,7915";"345,537";"1,94016";"45,1237"
"14425";"54,481";"13,0263";"3,81966";"105,992";"95,6858";"4,37714";"8,95278"
"14426";"37,7832";"1,18144";"5,69357";"115,064";"131,599";"3,41435";"45,2466"
"14427";"94,6245";"7,72916";"3,97398";"142,674";"336,892";"8,56927";"39,4886"
"14428";"71,4389";"2,43103";"1,52345";"456,23";"236,815";"2,98741";"24,4768"
"14429";"72,2025";"16,6262";"2,11818";"263,724";"83,1931";"6,56794";"32,6881"
"14430";"40,7039";"11,298";"5,98099";"291,325";"88,9988";"9,60382";"40,5586"
"14431";"65,7851";"14,2959";"1,79764";"156,42";"140,953";"5,10388";"28,0768"
"14432";"17,3458";"10,7284";"3,54283";"131,182";"97,1264";"3,01921";"48,2479"
"14433";"38,2634";"4,8763";"5,87233";"149,609";"374,891";"2,65959";"23,8621"
"14434";"39,355";"0,10674";"0,162257";"411,956";"309,615";"2,28902";"5,93851"
"14435";"66,8065";"14,9339";"5,82262";"92,6848";"313,765";"9,27546";"39,6382"
"14436";"29,8609";"14,005";"5,32671";"47,345";"277,487";"6,92832";"17,6464"
"14437";"98,9272";"0,39558";"4,93994";"306,37";"343,666";"0,63095";"5,66861"
"14438";"2,00745";"5,47044";"1,58734";"229,814";"1,6178";"5,16513";"46,8735"
"14439";"10,8314";"14,9316";"5,88406";"152,527";"390,113";"0,004306";"16,2984"
"14440";"19,2567";"2,69498";"0,089699";"224,424";"282,739";"4,71446";"23,7032"
"14441";"59,6906";"10,5017";"0,825463";"244,942";"106,171";"5,70339";"30,5228"
"14442";"4,55725";"9,69179";"0,116954";"477,777";"268,442";"9,71525";"2,69267"
"14443";"22,4606";"3,91325";"2,20544";"264,617";"369,667";"9,6729";"13,671"
"14444";"41,7176";"4,5956";"5,27247";"345,682";"74,8093";"8,4266";"1,36838"
"14445";"53,4794";"16,9183";"1,77415";"188,839";"302,978";"7,19708";"0,877402"
"14446";"32,4522";"12,9609";"2,43115";"170,878";"93,3143";"6,14071";"7,02117"
"14447";"51,9352";"0,300407";"5,5521";"491,237";"316,503";"5,15664";"33,7638"
"14448";"61,1692";"13,8892";"4,79597";"199,002";"196,096";"6,61171";"43,9257"
"14449";"79,7344";"13,4984";"2,82394";"81,5909";"198,387";"1,01551";"31,9491"
"14450";"52,0149";"8,36034";"3,26013";"178,823";"398,081";"2,62834";"17,341"
"14451";"49,3322";"11,0923";"0,290215";"436,344";"304,424";"7,12847";"36,9824"
"14452";"62,8424";"14,128";"4,25648";"57,1418";"326,023";"5,72953";"29,5282"
"14453";"55,3802";"17,0974";"1,49626";"446,061";"83,5237";"4,82981";"7,59409"
"14454";"91,9428";"15,1155";"1,83266";"317,273";"23,7624";"0,64488";"15,9526"
